"id" "task" "block" "RT" "Correct"
3 4 4 492 1
3 4 4 573 1
3 4 4 557 1
3 4 5 623 1
3 4 5 426 1
3 4 5 477 1
3 4 5 628 1
3 4 5 498 1
3 4 5 792 1
3 4 5 497 1
3 4 5 595 1
3 4 5 462 1
3 4 5 905 1
3 4 5 539 1
3 4 5 511 1
3 4 5 569 1
3 4 5 539 1
3 5 1 427 1
3 5 1 424 1
3 5 1 421 1
3 5 1 417 1
3 5 1 506 1
3 5 1 393 1
3 5 1 415 1
3 5 1 513 1
3 5 1 360 1
3 5 1 368 1
3 5 1 364 1
3 5 1 417 1
3 5 1 336 1
3 5 1 437 1
3 5 2 456 1
3 5 2 349 1
3 5 2 363 1
3 5 2 552 1
3 5 2 393 1
3 5 2 390 1
3 5 2 453 1
3 5 2 405 1
3 5 2 467 1
3 5 2 379 1
3 5 2 399 1
3 5 2 646 1
3 5 2 457 1
3 5 2 481 1
3 5 3 391 1
3 5 3 596 1
3 5 3 415 1
3 5 3 549 1
3 5 3 394 1
3 5 3 598 1
3 5 3 580 1
3 5 3 420 1
3 5 3 443 1
3 5 3 437 1
3 5 3 394 1
3 5 3 427 1
3 5 3 439 1
3 5 3 430 1
3 5 4 477 1
3 5 4 442 1
3 5 4 446 1
3 5 4 372 1
3 5 4 406 1
3 5 4 528 1
3 5 4 431 1
3 5 4 386 1
3 5 4 423 1
3 5 4 472 1
3 5 4 426 1
3 5 4 472 1
3 5 4 515 1
3 5 4 450 1
3 5 5 393 1
3 5 5 441 1
3 5 5 367 1
3 5 5 417 1
3 5 5 401 1
3 5 5 323 1
3 5 5 405 1
3 5 5 403 1
3 5 5 351 1
3 5 5 390 1
3 5 5 358 1
3 5 5 396 1
3 5 5 383 1
3 5 5 421 1
3 6 1 453 1
3 6 1 385 1
3 6 1 482 1
3 6 1 433 1
3 6 1 476 1
3 6 1 443 1
3 6 1 486 1
3 6 1 358 1
3 6 1 448 1
3 6 1 831 1
3 6 1 415 1
3 6 1 511 1
3 6 1 424 1
3 6 1 436 1
3 6 2 527 1
3 6 2 454 1
3 6 2 457 1
3 6 2 451 1
3 6 2 472 1
3 6 2 494 1
3 6 2 472 1
3 6 2 477 1
3 6 2 512 1
3 6 2 452 1
3 6 2 473 1
3 6 2 495 1
3 6 2 473 1
3 6 2 578 1
3 6 3 396 1
3 6 3 403 1
3 6 3 426 1
3 6 3 379 1
3 6 3 389 1
3 6 3 357 1
3 6 3 498 1
3 6 3 486 1
3 6 3 462 1
3 6 3 633 1
3 6 3 422 1
3 6 3 478 1
3 6 3 496 1
3 6 3 586 1
3 6 4 415 1
3 6 4 494 1
3 6 4 435 1
3 6 4 572 1
3 6 4 478 1
3 6 4 444 1
3 6 4 427 1
3 6 4 525 1
3 6 4 476 1
3 6 4 462 1
3 6 4 546 1
3 6 4 522 1
3 6 4 490 1
3 6 4 752 1
3 6 5 417 1
3 6 5 416 1
3 6 5 424 1
3 6 5 395 1
3 6 5 471 1
3 6 5 372 1
3 6 5 389 1
3 6 5 417 0
3 6 5 518 1
3 6 5 763 1
3 6 5 466 1
3 6 5 420 1
3 6 5 432 1
3 6 5 402 1
3 7 1 762 1
3 7 1 557 1
3 7 1 575 1
3 7 1 678 1
3 7 1 619 1
3 7 1 623 1
3 7 1 752 1
3 7 1 733 1
3 7 1 741 1
3 7 1 706 1
3 7 1 684 1
3 7 1 716 1
3 7 1 630 1
3 7 1 597 1
3 7 2 595 1
3 7 2 602 1
3 7 2 622 1
3 7 2 709 1
3 7 2 645 1
3 7 2 591 1
3 7 2 713 1
3 7 2 678 1
3 7 2 633 1
3 7 2 610 1
3 7 2 627 1
3 7 2 560 1
3 7 2 572 1
3 7 2 625 1
3 7 3 654 1
3 7 3 743 1
3 7 3 607 1
3 7 3 756 1
3 7 3 619 1
3 7 3 641 1
3 7 3 651 1
3 7 3 659 1
3 7 3 580 1
3 7 3 709 1
3 7 3 634 1
3 7 3 641 1
3 7 3 613 1
3 7 3 594 1
3 7 4 611 1
3 7 4 681 1
3 7 4 601 1
3 7 4 705 1
3 7 4 609 1
3 7 4 584 1
3 7 4 582 1
3 7 4 563 1
3 7 4 672 1
3 7 4 625 1
3 7 4 565 0
3 7 4 811 1
3 7 4 571 1
3 7 4 647 1
3 7 5 630 1
3 7 5 620 1
3 7 5 535 1
3 7 5 586 1
3 7 5 538 1
3 7 5 550 1
3 7 5 689 1
3 7 5 603 1
3 7 5 613 1
3 7 5 651 1
3 7 5 691 1
3 7 5 610 1
3 7 5 603 1
3 7 5 790 1
3 8 1 746 1
3 8 1 799 1
3 8 1 698 1
3 8 1 1801 1
3 8 1 1785 1
3 8 1 1554 1
3 8 1 976 1
3 8 1 2016 1
3 8 1 960 1
3 8 1 2006 1
3 8 1 1349 1
3 8 1 757 1
3 8 1 965 1
3 8 1 1072 1
3 8 2 747 1
3 8 2 1760 1
3 8 2 1709 1
3 8 2 1075 1
3 8 2 1502 1
3 8 2 736 1
3 8 2 1030 1
3 8 2 1334 1
3 8 2 1255 1
3 8 2 955 1
3 8 2 1382 0
3 8 2 971 1
3 8 2 938 1
3 8 2 1103 1
3 8 3 1237 1
3 8 3 1216 1
3 8 3 769 1
3 8 3 1783 1
3 8 3 729 1
3 8 3 876 1
3 8 3 910 1
3 8 3 1043 1
3 8 3 582 1
3 8 3 1158 1
3 8 3 1147 1
3 8 3 1128 1
3 8 3 613 1
3 8 3 945 1
3 8 4 555 1
3 8 4 1829 1
3 8 4 1668 1
3 8 4 1147 1
3 8 4 1053 1
3 8 4 686 1
3 8 4 1318 1
3 8 4 1094 1
3 8 4 895 1
3 8 4 1761 1
3 8 4 1159 1
3 8 4 781 1
3 8 4 878 1
3 8 4 1024 1
3 8 5 911 1
3 8 5 697 1
3 8 5 1221 1
3 8 5 599 1
3 8 5 1513 0
3 8 5 816 1
3 8 5 701 1
3 8 5 1953 0
3 8 5 1876 1
3 8 5 735 1
3 8 5 843 1
3 8 5 768 1
3 8 5 1000 1
3 8 5 909 1
4 1 1 573 1
4 1 1 893 1
4 1 1 675 1
4 1 1 524 1
4 1 1 772 1
4 1 1 508 1
4 1 1 473 1
4 1 1 454 1
4 1 1 644 1
4 1 1 665 1
4 1 1 479 1
4 1 1 495 1
4 1 1 555 1
4 1 1 597 1
4 1 2 798 1
4 1 2 694 1
4 1 2 756 1
4 1 2 554 1
4 1 2 704 1
4 1 2 588 1
4 1 2 664 1
4 1 2 791 1
4 1 2 828 1
4 1 2 630 1
4 1 2 906 1
4 1 2 714 1
4 1 2 803 1
4 1 2 566 1
4 1 3 714 1
4 1 3 563 1
4 1 3 603 1
4 1 3 696 1
4 1 3 671 1
4 1 3 729 1
4 1 3 524 1
4 1 3 491 1
4 1 3 557 1
4 1 3 667 1
4 1 3 517 1
4 1 3 539 1
4 1 3 486 1
4 1 3 574 1
4 1 4 518 1
4 1 4 607 1
4 1 4 549 1
4 1 4 649 1
4 1 4 438 1
4 1 4 472 1
4 1 4 559 1
4 1 4 526 1
4 1 4 549 1
4 1 4 535 1
4 1 4 723 1
4 1 4 590 1
4 1 4 544 1
4 1 4 1045 1
4 1 5 533 1
4 1 5 713 1
4 1 5 616 1
4 1 5 520 1
4 1 5 512 1
4 1 5 610 1
4 1 5 564 1
4 1 5 532 1
4 1 5 412 1
4 1 5 391 1
4 1 5 416 0
4 1 5 557 1
4 1 5 638 1
4 1 5 727 1
4 2 1 967 1
4 2 1 856 1
4 2 1 1032 0
4 2 1 668 1
4 2 1 598 1
4 2 1 603 0
4 2 1 815 1
4 2 1 817 1
4 2 1 563 1
4 2 1 785 1
4 2 1 866 1
4 2 1 867 0
4 2 1 668 1
4 2 1 566 1
4 2 2 639 0
4 2 2 1349 1
4 2 2 684 1
4 2 2 929 1
4 2 2 612 1
4 2 2 636 1
4 2 2 984 1
4 2 2 707 1
4 2 2 732 1
4 2 2 992 0
4 2 2 646 1
4 2 2 554 1
4 2 2 993 1
4 2 2 660 1
4 2 3 560 1
4 2 3 687 1
4 2 3 771 1
4 2 3 790 0
4 2 3 627 1
4 2 3 676 0
4 2 3 966 1
4 2 3 655 1
4 2 3 662 1
4 2 3 1053 1
4 2 3 893 0
4 2 3 1108 1
4 2 3 1216 1
4 2 3 828 1
4 2 4 815 1
4 2 4 669 1
4 2 4 597 1
4 2 4 645 1
4 2 4 568 1
4 2 4 694 0
4 2 4 788 1
4 2 4 816 1
4 2 4 600 1
4 2 4 711 1
4 2 4 510 1
4 2 4 740 1
4 2 4 648 1
4 2 4 647 1
4 2 5 666 1
4 2 5 914 1
4 2 5 540 1
4 2 5 573 1
4 2 5 507 1
4 2 5 746 1
4 2 5 671 1
4 2 5 618 1
4 2 5 535 1
4 2 5 601 1
4 2 5 503 1
4 2 5 1182 0
4 2 5 698 1
4 2 5 497 1
4 3 1 396 1
4 3 1 696 1
4 3 1 494 1
4 3 1 740 1
4 3 1 652 1
4 3 1 734 1
4 3 1 599 1
4 3 1 636 1
4 3 1 623 1
4 3 1 1521 1
4 3 1 807 1
4 3 1 711 1
4 3 1 638 1
4 3 1 662 1
4 3 2 542 1
4 3 2 562 1
4 3 2 462 1
4 3 2 530 1
4 3 2 441 0
4 3 2 956 1
4 3 2 484 1
4 3 2 1080 1
4 3 2 650 1
4 3 2 575 1
4 3 2 726 1
4 3 2 592 1
4 3 2 580 1
4 3 2 1424 1
4 3 3 646 1
4 3 3 608 1
4 3 3 936 1
4 3 3 477 1
4 3 3 564 1
4 3 3 1258 1
4 3 3 565 1
4 3 3 555 1
4 3 3 576 1
4 3 3 747 1
4 3 3 486 1
4 3 3 407 1
4 3 3 362 1
4 3 3 452 1
4 3 4 336 1
4 3 4 417 1
4 3 4 431 1
4 3 4 477 1
4 3 4 454 1
4 3 4 474 1
4 3 4 408 1
4 3 4 583 1
4 3 4 430 1
4 3 4 478 1
4 3 4 437 0
4 3 4 647 1
4 3 4 626 1
4 3 4 571 1
4 3 5 529 1
4 3 5 409 1
4 3 5 559 0
4 3 5 494 1
4 3 5 520 1
4 3 5 593 1
4 3 5 910 1
4 3 5 581 1
4 3 5 673 1
4 3 5 496 0
4 3 5 932 1
4 3 5 399 1
4 3 5 353 1
4 3 5 509 1
4 4 1 520 0
4 4 1 539 1
4 4 1 591 1
4 4 1 562 1
4 4 1 480 1
4 4 1 406 1
4 4 1 336 1
4 4 1 450 1
4 4 1 395 1
4 4 1 377 1
4 4 1 489 1
4 4 1 357 1
4 4 1 531 1
4 4 1 324 1
4 4 2 340 1
4 4 2 407 1
4 4 2 363 1
4 4 2 369 1
4 4 2 337 1
4 4 2 440 1
4 4 2 547 1
4 4 2 433 1
4 4 2 417 1
4 4 2 406 1
4 4 2 384 1
4 4 2 385 1
4 4 2 539 1
4 4 2 447 1
4 4 3 263 1
4 4 3 293 0
4 4 3 511 1
4 4 3 466 1
4 4 3 360 1
4 4 3 429 1
4 4 3 404 0
4 4 3 614 1
4 4 3 400 1
4 4 3 470 1
4 4 3 324 1
4 4 3 396 1
4 4 3 359 1
4 4 3 322 1
4 4 4 1127 1
4 4 4 460 1
4 4 4 518 1
4 4 4 420 1
4 4 4 313 1
4 4 4 327 1
4 4 4 470 1
4 4 4 479 1
4 4 4 446 0
4 4 4 504 1
4 4 4 431 1
4 4 4 694 1
4 4 4 433 1
4 4 4 489 1
4 4 5 439 1
4 4 5 418 1
4 4 5 456 1
4 4 5 437 1
4 4 5 365 1
4 4 5 581 1
4 4 5 396 1
4 4 5 400 1
4 4 5 417 1
4 4 5 503 1
4 4 5 409 1
4 4 5 335 1
4 4 5 502 1
4 4 5 448 1
4 5 1 391 1
4 5 1 342 1
4 5 1 304 1
4 5 1 326 1
4 5 1 269 1
4 5 1 268 1
4 5 1 299 1
4 5 1 399 1
4 5 1 274 1
4 5 1 370 1
4 5 1 399 1
4 5 1 409 1
4 5 1 261 1
4 5 1 375 1
4 5 2 409 1
4 5 2 303 1
4 5 2 307 1
4 5 2 459 1
4 5 2 297 1
4 5 2 300 1
4 5 2 434 1
4 5 2 268 1
4 5 2 461 1
4 5 2 397 1
4 5 2 300 1
4 5 2 336 1
4 5 2 266 1
4 5 2 297 0
4 5 3 371 1
4 5 3 598 1
4 5 3 300 1
4 5 3 465 0
4 5 3 498 0
4 5 3 923 1
4 5 3 651 1
4 5 3 558 1
4 5 3 463 1
4 5 3 432 1
4 5 3 622 0
4 5 3 555 1
4 5 3 460 1
4 5 3 429 1
4 5 4 404 1
4 5 4 460 1
4 5 4 624 0
4 5 4 719 1
4 5 4 423 1
4 5 4 465 1
4 5 4 401 1
4 5 4 262 1
4 5 4 372 1
4 5 4 469 1
4 5 4 423 1
4 5 4 465 0
4 5 4 660 1
4 5 4 651 1
4 5 5 514 1
4 5 5 395 1
4 5 5 335 1
4 5 5 315 1
4 5 5 401 1
4 5 5 362 1
4 5 5 524 1
4 5 5 275 1
4 5 5 306 0
4 5 5 490 1
4 5 5 330 1
4 5 5 501 1
4 5 5 525 1
4 5 5 328 1
4 6 1 439 1
4 6 1 306 1
4 6 1 309 1
4 6 1 526 1
4 6 1 407 1
4 6 1 463 1
4 6 1 334 1
4 6 1 440 1
4 6 1 306 1
4 6 1 406 1
4 6 1 462 1
4 6 1 333 1
4 6 1 569 1
4 6 1 247 1
4 6 2 567 1
4 6 2 341 1
4 6 2 596 1
4 6 2 312 1
4 6 2 334 0
4 6 2 504 1
4 6 2 367 0
4 6 2 431 1
4 6 2 506 1
4 6 2 606 1
4 6 2 372 1
4 6 2 534 1
4 6 2 399 1
4 6 2 389 1
4 6 3 368 1
4 6 3 335 1
4 6 3 376 1
4 6 3 538 1
4 6 3 340 1
4 6 3 303 1
4 6 3 338 1
4 6 3 398 1
4 6 3 370 1
4 6 3 337 1
4 6 3 365 1
4 6 3 429 1
4 6 3 342 1
4 6 3 499 0
4 6 4 372 1
4 6 4 404 1
4 6 4 506 1
4 6 4 498 1
4 6 4 288 1
4 6 4 273 1
4 6 4 499 1
4 6 4 1316 1
4 6 4 465 1
4 6 4 466 1
4 6 4 370 1
4 6 4 337 1
4 6 4 429 1
4 6 4 500 0
4 6 5 408 1
4 6 5 377 1
4 6 5 587 1
4 6 5 367 1
4 6 5 562 0
4 6 5 661 1
4 6 5 405 1
4 6 5 493 1
4 6 5 532 1
4 6 5 561 1
4 6 5 401 0
4 6 5 438 1
4 6 5 402 1
4 6 5 439 1
4 7 1 735 0
4 7 1 641 1
4 7 1 603 1
4 7 1 601 1
4 7 1 628 1
4 7 1 441 1
4 7 1 735 1
4 7 1 805 1
4 7 1 485 1
4 7 1 465 1
4 7 1 678 1
4 7 1 608 1
4 7 1 797 1
4 7 1 762 1
4 7 2 669 1
4 7 2 576 1
4 7 2 731 1
4 7 2 574 1
4 7 2 710 1
4 7 2 604 1
4 7 2 449 1
4 7 2 515 1
4 7 2 569 1
4 7 2 408 1
4 7 2 484 1
4 7 2 759 0
4 7 2 801 1
4 7 2 514 1
4 7 3 563 1
4 7 3 704 1
4 7 3 505 1
4 7 3 437 1
4 7 3 676 1
4 7 3 829 1
4 7 3 594 0
4 7 3 1181 1
4 7 3 748 1
4 7 3 665 1
4 7 3 1095 1
4 7 3 762 0
4 7 3 823 1
4 7 3 834 1
4 7 4 475 1
4 7 4 540 1
4 7 4 636 1
4 7 4 565 1
4 7 4 750 1
4 7 4 551 1
4 7 4 585 1
4 7 4 700 0
4 7 4 858 1
4 7 4 1115 1
4 7 4 812 1
4 7 4 869 1
4 7 4 765 1
4 7 4 579 1
4 7 5 413 1
4 7 5 760 1
4 7 5 585 1
4 7 5 640 1
4 7 5 960 1
4 7 5 375 1
4 7 5 509 1
4 7 5 515 1
4 7 5 544 1
4 7 5 570 1
4 7 5 374 1
4 7 5 407 1
4 7 5 332 0
4 7 5 852 1
4 8 1 739 1
4 8 1 636 1
4 8 1 694 1
4 8 1 609 0
4 8 1 696 0
4 8 1 798 1
4 8 1 865 1
4 8 1 862 1
4 8 1 535 1
4 8 1 819 1
4 8 1 843 1
4 8 1 591 1
4 8 1 584 1
4 8 1 1055 1
4 8 2 766 1
4 8 2 708 1
4 8 2 718 1
4 8 2 799 1
4 8 2 671 0
4 8 2 540 1
4 8 2 519 1
4 8 2 768 1
4 8 2 695 0
4 8 2 541 1
4 8 2 790 1
4 8 2 697 1
4 8 2 637 1
4 8 2 572 1
4 8 3 710 1
4 8 3 649 1
4 8 3 681 1
4 8 3 611 1
4 8 3 563 1
4 8 3 1061 1
4 8 3 709 1
4 8 3 1000 1
4 8 3 544 1
4 8 3 701 1
4 8 3 965 1
4 8 3 771 0
4 8 3 581 1
4 8 3 901 1
4 8 4 536 1
4 8 4 546 0
4 8 4 637 1
4 8 4 604 1
4 8 4 760 0
4 8 4 867 0
4 8 4 1028 0
4 8 4 698 1
4 8 4 580 1
4 8 4 867 1
4 8 4 508 1
4 8 4 1058 1
4 8 4 1463 1
4 8 4 929 0
4 8 5 737 1
4 8 5 842 1
4 8 5 671 1
4 8 5 965 0
4 8 5 1569 1
4 8 5 1325 1
4 8 5 711 0
4 8 5 1036 0
4 8 5 831 1
4 8 5 1343 0
4 8 5 909 1
4 8 5 936 0
4 8 5 1257 1
4 8 5 543 1
5 1 1 537 1
5 1 1 567 1
5 1 1 608 1
5 1 1 428 1
5 1 1 698 1
5 1 1 486 1
5 1 1 573 1
5 1 1 640 1
5 1 1 614 1
5 1 1 650 1
5 1 1 558 1
5 1 1 665 1
5 1 1 547 1
5 1 1 556 1
5 1 2 620 1
5 1 2 776 1
5 1 2 563 1
5 1 2 533 1
5 1 2 611 1
5 1 2 582 1
5 1 2 525 1
5 1 2 633 1
5 1 2 571 1
5 1 2 526 1
5 1 2 694 1
5 1 2 606 1
5 1 2 614 1
5 1 2 554 1
5 1 3 553 1
5 1 3 566 1
5 1 3 519 1
5 1 3 676 1
5 1 3 556 1
5 1 3 716 1
5 1 3 1068 1
5 1 3 548 1
5 1 3 594 1
5 1 3 458 1
5 1 3 547 1
5 1 3 513 1
5 1 3 523 1
5 1 3 507 1
5 1 4 535 1
5 1 4 938 1
5 1 4 591 1
5 1 4 712 1
5 1 4 669 1
5 1 4 538 1
5 1 4 637 1
5 1 4 779 1
5 1 4 478 1
5 1 4 537 1
5 1 4 560 1
5 1 4 455 1
5 1 4 877 1
5 1 4 566 1
5 1 5 572 1
5 1 5 512 0
5 1 5 915 1
5 1 5 761 1
5 1 5 754 1
5 1 5 607 1
5 1 5 554 1
5 1 5 620 1
5 1 5 544 1
5 1 5 536 1
5 1 5 578 1
5 1 5 569 1
5 1 5 502 1
5 1 5 583 1
5 2 1 547 1
5 2 1 584 1
5 2 1 1011 1
5 2 1 563 1
5 2 1 517 1
5 2 1 537 1
5 2 1 963 1
5 2 1 735 1
5 2 1 666 1
5 2 1 944 1
5 2 1 500 1
5 2 1 829 1
5 2 1 943 1
5 2 1 669 1
5 2 2 772 1
5 2 2 750 1
5 2 2 459 1
5 2 2 558 1
5 2 2 539 1
5 2 2 623 1
5 2 2 437 1
5 2 2 471 1
5 2 2 694 1
5 2 2 589 1
5 2 2 720 1
5 2 2 547 1
5 2 2 633 1
5 2 2 527 1
5 2 3 478 1
5 2 3 616 1
5 2 3 490 1
5 2 3 625 1
5 2 3 524 1
5 2 3 697 1
5 2 3 477 1
5 2 3 436 1
5 2 3 452 1
5 2 3 1003 1
5 2 3 964 1
5 2 3 561 1
5 2 3 807 1
5 2 3 770 1
5 2 4 496 1
5 2 4 476 1
5 2 4 435 1
5 2 4 847 1
5 2 4 484 1
5 2 4 545 1
5 2 4 462 1
5 2 4 661 1
5 2 4 545 1
5 2 4 471 1
5 2 4 880 1
5 2 4 672 1
5 2 4 491 1
5 2 4 489 1
5 2 5 495 1
5 2 5 493 1
5 2 5 515 1
5 2 5 677 1
5 2 5 521 1
5 2 5 1570 1
5 2 5 518 1
5 2 5 502 1
5 2 5 622 1
5 2 5 549 1
5 2 5 410 1
5 2 5 463 1
5 2 5 486 1
5 2 5 546 1
5 3 1 418 1
5 3 1 568 1
5 3 1 488 1
5 3 1 412 1
5 3 1 500 1
5 3 1 651 1
5 3 1 559 1
5 3 1 472 1
5 3 1 549 1
5 3 1 621 1
5 3 1 598 1
5 3 1 477 1
5 3 1 539 1
5 3 1 624 1
5 3 2 600 1
5 3 2 498 1
5 3 2 418 1
5 3 2 421 1
5 3 2 538 1
5 3 2 700 1
5 3 2 569 1
5 3 2 430 1
5 3 2 548 1
5 3 2 902 1
5 3 2 702 1
5 3 2 460 1
5 3 2 540 1
5 3 2 539 1
5 3 3 372 1
5 3 3 596 1
5 3 3 533 1
5 3 3 567 1
5 3 3 418 1
5 3 3 873 1
5 3 3 847 1
5 3 3 564 1
5 3 3 545 1
5 3 3 490 1
5 3 3 496 1
5 3 3 555 1
5 3 3 405 1
5 3 3 489 1
5 3 4 505 1
5 3 4 654 1
5 3 4 553 1
5 3 4 453 1
5 3 4 979 1
5 3 4 445 1
5 3 4 514 1
5 3 4 508 1
5 3 4 403 1
5 3 4 507 1
5 3 4 328 1
5 3 4 480 1
5 3 4 519 1
5 3 4 525 1
5 3 5 611 1
5 3 5 371 1
5 3 5 432 1
5 3 5 461 1
5 3 5 498 1
5 3 5 573 1
5 3 5 412 1
5 3 5 482 0
5 3 5 647 1
5 3 5 700 1
5 3 5 955 1
5 3 5 448 1
5 3 5 413 1
5 3 5 440 1
5 4 1 702 1
5 4 1 442 1
5 4 1 547 1
5 4 1 849 1
5 4 1 412 1
5 4 1 388 1
5 4 1 379 1
5 4 1 500 1
5 4 1 379 1
5 4 1 483 1
5 4 1 417 1
5 4 1 471 1
5 4 1 419 1
5 4 1 385 1
5 4 2 362 1
5 4 2 436 1
5 4 2 427 1
5 4 2 417 1
5 4 2 437 1
5 4 2 719 1
5 4 2 404 1
5 4 2 431 1
5 4 2 480 1
5 4 2 558 1
5 4 2 537 1
5 4 2 432 1
5 4 2 499 1
5 4 2 584 1
5 4 3 373 1
5 4 3 496 1
5 4 3 468 1
5 4 3 374 1
5 4 3 391 1
5 4 3 456 1
5 4 3 573 1
5 4 3 556 1
5 4 3 618 1
5 4 3 1077 1
5 4 3 472 1
5 4 3 430 1
5 4 3 486 1
5 4 3 524 1
5 4 4 413 1
5 4 4 904 1
5 4 4 524 1
5 4 4 611 1
5 4 4 431 1
5 4 4 420 1
5 4 4 490 1
5 4 4 590 1
5 4 4 721 1
5 4 4 835 1
5 4 4 506 1
5 4 4 506 1
5 4 4 558 1
5 4 4 582 1
5 4 5 473 1
5 4 5 405 1
5 4 5 448 1
5 4 5 471 1
5 4 5 607 1
5 4 5 435 1
5 4 5 438 1
5 4 5 474 1
5 4 5 404 1
5 4 5 343 1
5 4 5 372 1
5 4 5 415 1
5 4 5 468 1
5 4 5 509 1
5 5 1 413 1
5 5 1 471 1
5 5 1 418 1
5 5 1 414 1
5 5 1 422 1
5 5 1 332 1
5 5 1 383 1
5 5 1 460 1
5 5 1 398 1
5 5 1 445 1
5 5 1 950 1
5 5 1 432 1
5 5 1 362 1
5 5 1 410 1
5 5 2 358 1
5 5 2 322 1
5 5 2 340 1
5 5 2 343 1
5 5 2 468 1
5 5 2 347 1
5 5 2 408 1
5 5 2 513 1
5 5 2 681 1
5 5 2 586 1
5 5 2 563 1
5 5 2 355 1
5 5 2 561 1
5 5 2 361 1
5 5 3 393 1
5 5 3 365 1
5 5 3 365 1
5 5 3 636 1
5 5 3 401 1
5 5 3 728 1
5 5 3 419 1
5 5 3 387 1
5 5 3 402 1
5 5 3 582 1
5 5 3 469 1
5 5 3 322 1
5 5 3 421 1
5 5 3 514 1
5 5 4 354 1
5 5 4 377 1
5 5 4 509 1
5 5 4 590 1
5 5 4 631 1
5 5 4 827 0
5 5 4 456 1
5 5 4 876 1
5 5 4 458 1
5 5 4 682 1
5 5 4 481 1
5 5 4 468 1
5 5 4 519 1
5 5 4 474 1
5 5 5 444 1
5 5 5 361 1
5 5 5 472 1
5 5 5 386 1
5 5 5 469 1
5 5 5 314 1
5 5 5 451 1
5 5 5 416 1
5 5 5 336 1
5 5 5 462 1
5 5 5 389 1
5 5 5 419 1
5 5 5 437 0
5 5 5 751 1
5 6 1 441 1
5 6 1 445 1
5 6 1 532 1
5 6 1 882 1
5 6 1 537 1
5 6 1 447 1
5 6 1 414 1
5 6 1 421 1
5 6 1 365 1
5 6 1 489 1
5 6 1 365 1
5 6 1 674 1
5 6 1 429 1
5 6 1 400 1
5 6 2 414 1
5 6 2 390 1
5 6 2 973 1
5 6 2 409 1
5 6 2 417 1
5 6 2 514 1
5 6 2 474 1
5 6 2 427 1
5 6 2 387 1
5 6 2 325 1
5 6 2 448 1
5 6 2 488 1
5 6 2 460 1
5 6 2 647 1
5 6 3 380 1
5 6 3 527 1
5 6 3 399 1
5 6 3 419 1
5 6 3 412 1
5 6 3 394 1
5 6 3 563 1
5 6 3 492 1
5 6 3 392 1
5 6 3 471 1
5 6 3 481 1
5 6 3 336 1
5 6 3 348 1
5 6 3 507 1
5 6 4 353 1
5 6 4 474 1
5 6 4 485 1
5 6 4 351 1
5 6 4 423 1
5 6 4 351 1
5 6 4 366 1
5 6 4 487 1
5 6 4 680 1
5 6 4 487 1
5 6 4 463 1
5 6 4 448 1
5 6 4 742 1
5 6 4 665 1
5 6 5 440 1
5 6 5 460 1
5 6 5 402 1
5 6 5 1044 1
5 6 5 484 1
5 6 5 365 1
5 6 5 325 1
5 6 5 342 1
5 6 5 378 1
5 6 5 746 1
5 6 5 432 1
5 6 5 363 1
5 6 5 352 1
5 6 5 367 1
5 7 1 416 0
5 7 1 994 1
5 7 1 821 1
5 7 1 749 1
5 7 1 487 1
5 7 1 538 1
5 7 1 1095 1
5 7 1 573 1
5 7 1 797 1
5 7 1 638 1
5 7 1 642 1
5 7 1 607 1
5 7 1 586 1
5 7 1 496 1
5 7 2 729 1
5 7 2 468 1
5 7 2 541 1
5 7 2 773 1
5 7 2 912 1
5 7 2 1113 1
5 7 2 531 1
5 7 2 695 1
5 7 2 646 1
5 7 2 497 1
5 7 2 546 1
5 7 2 762 1
5 7 2 645 1
5 7 2 690 1
5 7 3 579 1
5 7 3 547 1
5 7 3 507 1
5 7 3 682 1
5 7 3 813 1
5 7 3 578 1
5 7 3 540 1
5 7 3 690 1
5 7 3 743 1
5 7 3 607 1
5 7 3 945 1
5 7 3 683 1
5 7 3 477 1
5 7 3 661 0
5 7 4 562 1
5 7 4 445 1
5 7 4 800 1
5 7 4 510 1
5 7 4 560 1
5 7 4 676 1
5 7 4 469 1
5 7 4 618 1
5 7 4 818 1
5 7 4 1283 1
5 7 4 1142 1
5 7 4 628 1
5 7 4 825 1
5 7 4 747 1
5 7 5 605 1
5 7 5 558 1
5 7 5 446 1
5 7 5 476 1
5 7 5 494 1
5 7 5 392 1
5 7 5 669 1
5 7 5 551 1
5 7 5 603 1
5 7 5 567 1
5 7 5 693 1
5 7 5 599 1
5 7 5 799 1
5 7 5 575 1
5 8 1 492 1
5 8 1 535 1
5 8 1 530 1
5 8 1 799 0
5 8 1 609 0
5 8 1 1406 1
5 8 1 781 1
5 8 1 659 1
5 8 1 562 1
5 8 1 726 1
5 8 1 1175 1
5 8 1 603 1
5 8 1 664 1
5 8 1 1205 1
5 8 2 903 1
5 8 2 660 1
5 8 2 826 1
5 8 2 1000 1
5 8 2 825 1
5 8 2 1303 1
5 8 2 1020 1
5 8 2 1040 1
5 8 2 911 1
5 8 2 741 1
5 8 2 1200 1
5 8 2 668 1
5 8 2 662 1
5 8 2 683 0
5 8 3 2217 1
5 8 3 746 1
5 8 3 646 1
5 8 3 745 1
5 8 3 610 1
5 8 3 1407 1
5 8 3 1320 0
5 8 3 1603 1
5 8 3 631 1
5 8 3 1319 1
5 8 3 773 1
5 8 3 841 1
5 8 3 699 1
5 8 3 640 1
